Crown_id,Species,Probability
61,PIPA,0.9450928805021068
61,PITA,7.9502831302029e-06
61,QUGE,0.005649273960603398
61,QULA,2.0076473111810108e-06
61,QUNI,7.200670784177844e-06
62,ACRU,1.9325963531513484e-08
62,LIST,7.929129167632148e-12
62,OTHER,3.289548063844615e-07
62,PIEL,3.1756946249974866e-07
62,PIPA,0.0008734585536796444
62,PITA,3.6744612091404747e-07
62,QUGE,2.880789785133893e-05
62,QULA,0.9988635880010389
62,QUNI,0.00023311224314744996
67,ACRU,8.289720580810611e-11
67,LIST,3.1788891515431825e-10
67,OTHER,1.97366322130383e-07
67,PIEL,1.4155119869696281e-08
67,PIPA,0.9998824250555959
67,PITA,8.459507435876934e-06
67,QUGE,7.13496426813583e-05
67,QULA,3.5313088282858345e-05
67,QUNI,2.240783776010992e-06
68,ACRU,1.1042566694538323e-07
68,LIST,3.5743820671421396e-06
68,OTHER,0.021138519257499783
68,PIEL,0.00011498424528800429
68,PIPA,0.67323506142545
68,PITA,0.3000752450835966
68,QUGE,0.0036139118974032746
68,QULA,0.0006289472756636698
68,QUNI,0.0011896460073645258
71,ACRU,0.0031546778226893943
71,LIST,0.0044947836286815665
71,OTHER,0.010703893091041732
71,PIEL,0.0006683816592209058
71,PIPA,0.006752359204265227
71,PITA,0.9702642614193405
71,QUGE,0.00392114991314924
71,QULA,2.9336367458086204e-08
71,QUNI,4.0463925244005356e-05
72,ACRU,1.2462234836840081e-07
72,LIST,8.861542170400692e-08
72,OTHER,3.997642879029604e-06
72,PIEL,2.3731936976655992e-06
72,PIPA,0.9965069811928543
72,PITA,1.2597214663786131e-05
72,QUGE,0.00044714680285733985
72,QULA,0.0029887052636016274
72,QUNI,3.7985451676421243e-05
73,ACRU,5.587595490576529e-07
73,LIST,5.827055118759646e-09
73,OTHER,4.882513773154309e-06
73,PIEL,0.0001162896418000734
73,PIPA,0.05658553252744678
73,PITA,0.0012271628319551107
73,QUGE,0.001220201626823246
73,QULA,0.9403536958023665
73,QUNI,0.000491670469230919
78,ACRU,0.0006691534002925152
78,LIST,0.015920038344697542
78,OTHER,0.06311587790984906
78,PIEL,2.6104440278156384e-05
78,PIPA,0.7775361615444814
78,PITA,0.00017179892445990045
78,QUGE,0.14234056771998627
78,QULA,0.00012049985389107615
78,QUNI,9.979786206411888e-05
79,ACRU,1.872983726420494e-05
79,LIST,0.0003554896078900797
79,OTHER,0.03359527691622676
79,PIEL,0.005274949550452389
79,PIPA,0.9517701996869234
79,PITA,0.0021700130359093473
79,QUGE,0.00571522116786701
79,QULA,3.3475505620265905e-05
79,QUNI,0.001066644691846434
82,ACRU,3.4347477153787285e-10
82,LIST,1.159350318459753e-17
82,OTHER,7.753216693149797e-10
82,PIEL,4.400635792857551e-06
82,PIPA,4.136328499892703e-05
82,PITA,2.1513085223457544e-07
82,QUGE,1.0478510992231471e-05
82,QULA,0.9999359789291912
82,QUNI,7.562389376030541e-06
83,ACRU,0.6344571599252876
83,LIST,0.0003486847532636576
83,OTHER,0.0005077405761804177
83,PIEL,0.00047576953135464915
83,PIPA,0.1586180016031785
83,PITA,0.18438698856103986
83,QUGE,0.003308774550223194
83,QULA,0.0005623857077845278
83,QUNI,0.017334494791687687
86,ACRU,4.7646385360604305e-05
86,LIST,1.7517399255596332e-06
86,OTHER,0.0038673412173090686
86,PIEL,3.053704744704582e-05
86,PIPA,0.0034445812345338463
86,PITA,0.1420061233172283
86,QUGE,0.0005995301857084978
86,QULA,0.8499371622569601
86,QUNI,6.532661552681046e-05
87,ACRU,1.3388528317079848e-07
87,LIST,3.707128358100837e-07
87,OTHER,9.33279067178131e-06
87,PIEL,0.00022741296255361003
87,PIPA,0.9964818691603595
87,PITA,0.00046445806102323253
87,QUGE,0.0013756343047070683
87,QULA,0.0008663783812857972
87,QUNI,0.0005744097412798949
90,ACRU,5.565888258386622e-05
90,LIST,5.0176628988401694e-09
90,OTHER,0.002201477395533363
90,PIEL,0.00042916427164843866
90,PIPA,0.017415277305564823
90,PITA,0.017422204184862684
90,QUGE,0.00027358780755227586
90,QULA,0.961523634229251
90,QUNI,0.0006789909053405361
92,ACRU,1.8885888842272838e-05
92,LIST,5.3207096797286304e-08
92,OTHER,5.672602665832305e-05
92,PIEL,3.1730063758023334e-08
92,PIPA,0.013957691043565288
92,PITA,2.099497725344147e-05
92,QUGE,0.000413937580726869
92,QULA,0.9853622701512723
92,QUNI,0.00016940939452093722
94,ACRU,6.264977419852787e-07
94,LIST,4.308860510323204e-09
94,OTHER,7.935882480693698e-05
94,PIEL,2.5492326971316744e-05
94,PIPA,0.02204603251051475
94,PITA,4.2146117435334175e-05
94,QUGE,0.0010055053503057424
94,QULA,0.9736096644082343
94,QUNI,0.0031911696551292987
95,ACRU,0.0009264354189568063
95,LIST,0.00029190675935990865
95,OTHER,0.2757829474203601
95,PIEL,0.007659581544441014
95,PIPA,0.6050308401781604
95,PITA,0.053644721426439786
95,QUGE,0.0031776540157245604
95,QULA,0.043047254077493116
95,QUNI,0.010438659159064282
96,ACRU,8.535663980661775e-06
96,LIST,2.331926872471201e-05
96,OTHER,0.0019063076018545086
96,PIEL,1.9974729032532496e-07
96,PIPA,0.9864511240029717
96,PITA,8.523749507467713e-07
96,QUGE,0.011460563303549692
96,QULA,0.00014844176976427464
96,QUNI,6.562669131498877e-07
97,ACRU,1.1036811819475517e-07
97,LIST,7.260972999683327e-07
97,OTHER,4.285844014047229e-05
97,PIEL,0.0002977629846700658
97,PIPA,0.9987617179647641
97,PITA,0.00010767194600583312
97,QUGE,0.0004212653694502094
97,QULA,0.000138536889597237
97,QUNI,0.00022934993995396758
98,ACRU,0.0005894532286061615
98,LIST,0.001965825934851516
98,OTHER,0.008389086390861649
98,PIEL,0.0005837486574336661
98,PIPA,0.9845838395935917
98,PITA,3.2923965612392315e-05
98,QUGE,0.0038455127571059415
98,QULA,7.906912840963922e-06
98,QUNI,1.702559096037335e-06
99,ACRU,8.504882345037261e-09
99,LIST,1.1121648667055014e-07
99,OTHER,8.226352268145835e-06
99,PIEL,1.8743425850894553e-05
99,PIPA,0.996136202853855
99,PITA,0.0002623416974706774
99,QUGE,0.002001768652709019
99,QULA,0.0011903480450342395
99,QUNI,0.00038224925144295297
100,ACRU,2.2960506942582168e-05
100,LIST,2.9497554663781023e-05
100,OTHER,5.4408843834096265e-05
100,PIEL,3.2607134815072195e-06
100,PIPA,0.9989385633496669
100,PITA,2.1880549682610817e-05
100,QUGE,0.0007995380905654303
100,QULA,0.0001289639482696517
100,QUNI,9.264428932708208e-07
109,ACRU,2.8771137031174425e-05
109,LIST,0.00013542135056349015
109,OTHER,0.013514174521128363
109,PIEL,1.750955544731528e-05
109,PIPA,0.9470712025156595
109,PITA,3.931619518200604e-05
109,QUGE,0.038540059898399766
109,QULA,0.0006240064851492612
109,QUNI,2.9538341438832557e-05
110,ACRU,1.709421941038877e-05
110,LIST,0.0001752368462477533
110,OTHER,0.04080498722984382
110,PIEL,0.03883682204765421
110,PIPA,0.849497878060865
110,PITA,0.004107749942208963
110,QUGE,0.007175652651708269
110,QULA,0.02402605756204022
110,QUNI,0.035358521440021225
111,ACRU,1.6904011408655632e-05
111,LIST,3.759497857980725e-06
111,OTHER,0.00023284872847407375
111,PIEL,0.0001784736898066827
111,PIPA,0.9966718393297247
111,PITA,0.0010113162871217313
111,QUGE,0.0013390516945670644
111,QULA,0.00022349967955920196
111,QUNI,0.0003223070814798966
112,ACRU,3.0412463968042476e-06
112,LIST,1.4944397425210765e-05
112,OTHER,0.0027806907331755087
112,PIEL,3.0287212075381948e-05
112,PIPA,0.995724975808985
112,PITA,0.0003555106793145515
112,QUGE,0.0008346027197142007
112,QULA,1.3067125578643076e-05
112,QUNI,0.00024288007733456055
114,ACRU,1.8094052870317014e-05
114,LIST,2.442700742841629e-06
114,OTHER,0.00023307835515505321
114,PIEL,0.010582966211058883
114,PIPA,0.9622748424182875
114,PITA,0.0162398309841486
114,QUGE,0.006158128906020205
114,QULA,0.00020711926644083418
114,QUNI,0.004283497105275592
115,ACRU,3.6451794070884823e-07
115,LIST,1.569399252488268e-06
115,OTHER,0.00010317470942199252
115,PIEL,4.564150674420937e-07
115,PIPA,0.999547053025015
115,PITA,1.6743895419695722e-05
115,QUGE,0.0002935835080031589
115,QULA,3.372791511969291e-05
115,QUNI,3.3266147597304917e-06
119,ACRU,4.490895067223972e-05
119,LIST,0.0002126541910829508
119,OTHER,0.07532782205055027
119,PIEL,3.0334978722180912e-06
119,PIPA,0.009478704960543451
119,PITA,0.018368166959605147
119,QUGE,0.0040455386777813705
119,QULA,0.8924831047238134
119,QUNI,3.60659880788749e-05
121,ACRU,3.4193584938420974e-08
121,LIST,4.55334612215377e-06
121,OTHER,0.00020141949897448374
121,PIEL,0.0004932182180623194
121,PIPA,0.9991434306499363
121,PITA,8.818328407544896e-05
121,QUGE,5.921203098539558e-05
121,QULA,5.226278155792547e-06
121,QUNI,4.722500103206739e-06
124,ACRU,2.5310789880295263e-07
124,LIST,4.977118436430723e-13
124,OTHER,6.3650947167036906e-09
124,PIEL,5.711315499383163e-07
124,PIPA,4.789825674608765e-05
124,PITA,8.4416690615863e-06
124,QUGE,3.63763410762619e-05
124,QULA,0.9998809643918499
124,QUNI,2.5488736225147328e-05
128,ACRU,8.988536889873277e-06
128,LIST,2.208816474487979e-07
128,OTHER,0.007712021438241437
128,PIEL,1.988955784642452e-06
128,PIPA,0.3896170238221547
128,PITA,5.2733734191429805e-05
128,QUGE,0.008282216683975812
128,QULA,0.5937944233890462
128,QUNI,0.0005303825580684387
133,ACRU,6.957667359306667e-05
133,LIST,1.3226163282492523e-05
133,OTHER,0.029431909441667205
133,PIEL,0.8312196492610757
133,PIPA,0.13239826135081462
133,PITA,0.003387074142246786
133,QUGE,0.0032384837544947743
133,QULA,1.5517286529165104e-05
133,QUNI,0.00022630192629609748
134,ACRU,7.605414790998034e-09
134,LIST,7.272267806000576e-08
134,OTHER,1.9419167531557204e-08
134,PIEL,3.4334534674628645e-09
134,PIPA,0.9999610295912452
134,PITA,1.1146372152274743e-08
134,QUGE,1.3588466077908606e-05
134,QULA,2.5162937999636972e-05
134,QUNI,1.0467759117206926e-07
135,ACRU,5.424629621003341e-10
135,LIST,1.3217804188866139e-08
135,OTHER,3.2766613885416505e-06
135,PIEL,3.4388339081155857e-07
135,PIPA,0.9997244266676398
135,PITA,1.3878994141142508e-05
135,QUGE,0.00016278397788888727
135,QULA,6.355071555280169e-05
135,QUNI,3.172533973074008e-05
136,ACRU,7.555486231801566e-11
136,LIST,1.4683517217356884e-09
136,OTHER,1.6781645032574834e-06
136,PIEL,7.869015427451633e-11
136,PIPA,0.9929842806042024
136,PITA,2.445595297250349e-05
136,QUGE,0.0069171989649346585
136,QULA,7.120416329364188e-05
136,QUNI,1.180527496629531e-06
139,ACRU,6.239999040271424e-07
139,LIST,7.76410780287254e-08
139,OTHER,0.000295326239300469
139,PIEL,0.0644051124944255
139,PIPA,0.8898144493065445
139,PITA,0.012645172072265612
139,QUGE,0.02484467883131139
139,QULA,8.567492705241481e-05
139,QUNI,0.007908884488117884
140,ACRU,0.004856459675900233
140,LIST,0.04950426216035201
140,OTHER,0.1738272482640557
140,PIEL,2.0629422605023708e-05
140,PIPA,0.013804662947358303
140,PITA,0.00012408014627053853
140,QUGE,0.005456413216578698
140,QULA,0.7522871846561013
140,QUNI,0.00011905951077801204
141,ACRU,2.2176844713049616e-05
141,LIST,0.0003810185537833316
141,OTHER,0.18181753083858063
141,PIEL,0.1922216591373734
141,PIPA,0.5951727361931565
141,PITA,0.015058533505053701
141,QUGE,0.011943329189357532
141,QULA,0.000605650690838575
141,QUNI,0.0027773650471433365
142,ACRU,7.752043058139609e-07
142,LIST,1.7384497990091775e-07
142,OTHER,0.00023581012109282927
142,PIEL,0.041080891632189025
142,PIPA,0.8981124481956233
142,PITA,0.004274378378853536
142,QUGE,0.010708298937538028
142,QULA,0.012077124925327712
142,QUNI,0.03351009876008977
153,ACRU,1.3917897408159447e-08
153,LIST,5.475587327062788e-06
153,OTHER,0.0015755692249519102
153,PIEL,1.8682211869388974e-06
153,PIPA,0.8933477809186012
153,PITA,1.147487588995021e-06
153,QUGE,0.10432183813609072
153,QULA,0.0006790194253102213
153,QUNI,6.728708104548824e-05
155,ACRU,0.001149486502177414
155,LIST,2.7081556952203087e-05
155,OTHER,0.017155890444663733
155,PIEL,0.0031235912504505685
155,PIPA,0.048526780025765694
155,PITA,0.9138418621144947
155,QUGE,0.013569963384098924
155,QULA,0.00013195178378521628
155,QUNI,0.002473392937611582
156,ACRU,9.260341225363508e-06
156,LIST,3.950942843728817e-05
156,OTHER,0.002714885723398957
156,PIEL,0.11099336131072157
156,PIPA,0.8622532988619623
156,PITA,0.01656223426643717
156,QUGE,0.00698068745069496
156,QULA,4.156693564684276e-06
156,QUNI,0.0004426059235576535
157,ACRU,0.9399115346331728
157,LIST,0.02191685508783107
157,OTHER,0.00015590270647348074
157,PIEL,4.778085771498019e-07
157,PIPA,0.020531527292580582
157,PITA,0.00016570247359221706
157,QUGE,0.0018057499996008035
157,QULA,1.4767202999398986e-05
157,QUNI,0.0154974827951726
158,ACRU,3.6505895868976317e-06
158,LIST,5.027121700572912e-06
158,OTHER,0.0001624766980757575
158,PIEL,2.082612805269586e-06
158,PIPA,0.9991432235871877
158,PITA,2.1466192996432804e-05
158,QUGE,0.0006258981219696736
158,QULA,3.510259953809699e-05
158,QUNI,1.0724761397578553e-06
160,ACRU,9.564472504013856e-07
160,LIST,4.7313294441114725e-05
160,OTHER,0.015459228497809023
160,PIEL,4.069209356356927e-05
160,PIPA,0.9106489766642913
160,PITA,0.058356433323476634
160,QUGE,0.007630802107938324
160,QULA,0.007386508007538984
160,QUNI,0.0004290895636905136
161,ACRU,3.887983477397689e-07
161,LIST,6.59509705564272e-07
161,OTHER,1.396012030432209e-05
161,PIEL,3.660575122777676e-08
161,PIPA,0.9908241464268971
161,PITA,1.624147667804543e-05
161,QUGE,0.004131408923532879
161,QULA,0.004995715150683751
161,QUNI,1.744298809947893e-05
162,ACRU,1.5567189200239032e-08
162,LIST,1.3278525916469367e-07
162,OTHER,1.261961963019777e-06
162,PIEL,7.981352527305386e-07
162,PIPA,0.9996828615380476
162,PITA,1.5453796647358974e-05
162,QUGE,0.00018582413651449894
162,QULA,9.893960623508285e-05
162,QUNI,1.4712472891364136e-05
164,ACRU,9.285380071396088e-12
164,LIST,1.6866308247567408e-17
164,OTHER,1.7228053142975636e-10
164,PIEL,2.734181451352654e-09
164,PIPA,1.0259838187327649e-05
164,PITA,8.375494399596302e-10
164,QUGE,7.304688944383112e-08
164,QULA,0.999988677837001
164,QUNI,9.855246253220802e-07
168,ACRU,5.083387862284817e-10
168,LIST,1.7097954908341072e-09
168,OTHER,2.8119048023722543e-07
168,PIEL,5.9901810400508825e-09
168,PIPA,0.9999730445913233
168,PITA,1.1887061479366405e-06
168,QUGE,1.4474999719857439e-05
168,QULA,1.09078816971592e-05
168,QUNI,9.442231626546061e-08
169,ACRU,1.6747059715482868e-05
169,LIST,2.3083869335819865e-08
169,OTHER,0.00012636677961597428
169,PIEL,0.00577908481059492
169,PIPA,0.7672939592646721
169,PITA,0.002794309381044602
169,QUGE,0.004932721304771388
169,QULA,0.20930605067952146
169,QUNI,0.009750737636194714
170,ACRU,2.0260952727639333e-07
170,LIST,8.258964763244561e-08
170,OTHER,5.691103024190114e-05
170,PIEL,0.007327920270481775
170,PIPA,0.9643526247918314
170,PITA,0.01128632767320343
170,QUGE,0.001976356486869184
170,QULA,0.002049162055961816
170,QUNI,0.012950412492235658
171,ACRU,6.137917162860534e-07
171,LIST,1.2827354891140094e-09
171,OTHER,3.754216475298105e-06
171,PIEL,2.2327824090290509e-07
171,PIPA,0.0027543262797275724
171,PITA,8.839017826325569e-05
171,QUGE,3.702072121672262e-05
171,QULA,0.9971002287011985
171,QUNI,1.544155042591969e-05
172,ACRU,1.9630635916423934e-10
172,LIST,1.4191826443276017e-08
172,OTHER,1.6994164615749023e-07
172,PIEL,6.36852421045704e-09
172,PIPA,0.9999933169390939
172,PITA,7.581657576272102e-08
172,QUGE,3.790318849816604e-06
172,QULA,2.4504248103618418e-06
172,QUNI,1.7580236697772617e-07
173,ACRU,0.0005377823342565444
173,LIST,0.00023896766711328804
173,OTHER,6.784043590699145e-05
173,PIEL,1.7509804124479093e-06
173,PIPA,0.9980529815717404
173,PITA,6.996696643105239e-06
173,QUGE,0.0009907326452582759
173,QULA,0.0001026986204429907
173,QUNI,2.4904822606213537e-07
174,ACRU,0.008920660159566395
174,LIST,7.5246446047926665e-06
174,OTHER,0.19898514033962106
174,PIEL,0.0009386073213686794
174,PIPA,0.07360599925893416
174,PITA,0.05294743364897407
174,QUGE,0.6567540427215799
174,QULA,0.004998018401132718
174,QUNI,0.0028425735042181704
177,ACRU,1.956441711998779e-08
177,LIST,8.02753054996992e-08
177,OTHER,0.00016280640802582497
177,PIEL,0.002110609996721678
177,PIPA,0.9970453933550129
177,PITA,2.0271788504632186e-05
177,QUGE,0.00042514659332767876
177,QULA,1.6340162202763742e-05
177,QUNI,0.00021933185648182133
179,ACRU,1.6237284489841403e-08
179,LIST,6.284620874272616e-07
179,OTHER,0.0003100877562221651
179,PIEL,1.2602788637634148e-06
179,PIPA,0.993645181044676
179,PITA,0.005292769057713813
179,QUGE,0.0002773606567844683
179,QULA,9.533694234398213e-05
179,QUNI,0.00037735956402389125
180,ACRU,9.098355426107637e-06
180,LIST,8.408765826948347e-08
180,OTHER,0.00010915825967048222
180,PIEL,0.0035234588433591995
180,PIPA,0.9141355416878144
180,PITA,0.003993993780610805
180,QUGE,0.01725954084578294
180,QULA,0.03856221884622333
180,QUNI,0.02240690529345449
181,ACRU,1.4272267484850207e-08
181,LIST,1.117630467775961e-07
181,OTHER,4.9389390879455286e-05
181,PIEL,0.00015635435324019652
181,PIPA,0.9962758319567162
181,PITA,0.00033838065503635236
181,QUGE,0.0004699857822070617
181,QULA,0.00030964902924489384
181,QUNI,0.0024002827973616074
182,ACRU,0.00040288230608349847
182,LIST,0.004519903996644543
182,OTHER,0.14774841342159414
182,PIEL,0.0003848138461045918
182,PIPA,0.8266522858557191
182,PITA,0.004646945636104493
182,QUGE,0.012926498631164789
182,QULA,0.00019416042874529564
182,QUNI,0.00252409587783941
183,ACRU,0.0001005853131063429
183,LIST,1.8763279195555106e-05
183,OTHER,0.011358266498683399
183,PIEL,0.0009358490222668261
183,PIPA,0.39589322219651185
183,PITA,0.4682763728765195
183,QUGE,0.009582675922490038
183,QULA,0.10319233686747072
183,QUNI,0.010641928023755813
184,ACRU,3.5912342967214704e-06
184,LIST,4.2798201885053025e-07
184,OTHER,1.0425790777278397e-05
184,PIEL,7.339442771649927e-06
184,PIPA,0.01303797727135187
184,PITA,4.0779627282465436e-05
184,QUGE,0.00043115486648269473
184,QULA,0.986008759109291
184,QUNI,0.00045954467572744133
