Crown_id,Species,Probability
45,PITA,2.234758389771321e-06
45,QUGE,6.148122128808039e-05
45,QULA,5.0212078515046515e-05
45,QUNI,9.646200533180134e-06
46,ACRU,0.0006936319124073076
46,LIST,0.00044559189815749755
46,OTHER,0.005662840843889573
46,PIEL,0.0005607321234037393
46,PIPA,0.9429578877497334
46,PITA,0.0004096681196214754
46,QUGE,0.04820782512729965
46,QULA,0.0002581229768506035
46,QUNI,0.0008036992486367922
52,ACRU,0.005861964142462392
52,LIST,0.0019244237633001787
52,OTHER,0.0028466419925453398
52,PIEL,0.0017097303875754297
52,PIPA,0.05875532005054902
52,PITA,0.01046323127841922
52,QUGE,0.09825758009216291
52,QULA,0.8174122424191301
52,QUNI,0.0027688658738553957
53,ACRU,1.633697319833937e-05
53,LIST,4.430906496670591e-06
53,OTHER,0.009879783265601875
53,PIEL,0.011513069455723316
53,PIPA,0.9234037623356667
53,PITA,0.051656402422698394
53,QUGE,0.0012355082253189956
53,QULA,0.0010573805914215106
53,QUNI,0.0012333258238741481
54,ACRU,3.1871108971339625e-07
54,LIST,8.441858481172185e-07
54,OTHER,0.0005325852010443875
54,PIEL,6.0009455206738054e-05
54,PIPA,0.9961801867308901
54,PITA,0.0007232023225369954
54,QUGE,9.276233781256697e-06
54,QULA,9.020607359798258e-05
54,QUNI,0.0024033710860045803
55,ACRU,8.761754566049692e-07
55,LIST,1.9696844240191162e-08
55,OTHER,0.0112062118629796
55,PIEL,0.00010161480697889818
55,PIPA,0.9859178780182019
55,PITA,0.002729705783892762
55,QUGE,1.3770250303447448e-05
55,QULA,6.950255547406082e-06
55,QUNI,2.2973149795277428e-05
57,ACRU,3.745168139523196e-09
57,LIST,1.9644871504936676e-09
57,OTHER,1.0858420428679954e-06
57,PIEL,1.9101089083375966e-05
57,PIPA,0.9995005979349083
57,PITA,0.00029603036984338744
57,QUGE,8.598986743700362e-06
57,QULA,2.981370189485761e-05
57,QUNI,0.00014476636582845006
58,ACRU,0.00034982717380680395
58,LIST,5.797951814280519e-05
58,OTHER,0.002593766973778631
58,PIEL,3.961226056839357e-05
58,PIPA,0.9944943662588066
58,PITA,0.0011524404602801395
58,QUGE,0.0008221304043164855
58,QULA,0.000428280048319628
58,QUNI,6.159690198050225e-05
61,ACRU,1.2118638380699714e-05
61,LIST,5.347669082020847e-06
61,OTHER,0.005345301631500304
61,PIEL,0.0009522022790673873
61,PIPA,0.9891873076432439
61,PITA,0.0010468266824498692
61,QUGE,0.0006077079102534523
61,QULA,0.000671597251705741
61,QUNI,0.002171590294316586
62,ACRU,0.000386588332971688
62,LIST,7.794910213549025e-05
62,OTHER,0.00024357250046010297
62,PIEL,0.000347164561809432
62,PIPA,0.27183705750192927
62,PITA,6.597128848783399e-05
62,QUGE,0.05813053945259975
62,QULA,0.6672902128430946
62,QUNI,0.0016209444165117923
67,ACRU,4.91797918276745e-08
67,LIST,3.2350302976060804e-09
67,OTHER,3.8419011684947126e-08
67,PIEL,1.248375592720894e-06
67,PIPA,0.9971044655074252
67,PITA,5.966852183501925e-06
67,QUGE,0.0028688296569340664
67,QULA,2.440765124832251e-06
67,QUNI,1.6958008905770624e-05
68,ACRU,2.2099523264011e-06
68,LIST,1.2962596312862856e-08
68,OTHER,4.418231087894499e-05
68,PIEL,0.000816269620219054
68,PIPA,0.7925240956603838
68,PITA,0.1983205943749411
68,QUGE,0.0006910286719225137
68,QULA,0.0005215971092938708
68,QUNI,0.007080009337438051
71,ACRU,6.547983361440781e-05
71,LIST,0.0003298285463389887
71,OTHER,0.06267773425455793
71,PIEL,0.0023389110510504646
71,PIPA,0.030616592393251124
71,PITA,0.9027799375487449
71,QUGE,0.001143989909995636
71,QULA,4.6808532464508327e-05
71,QUNI,7.179299822045929e-07
72,ACRU,0.0001503469752352429
72,LIST,4.601413554703361e-06
72,OTHER,0.00045285156737817276
72,PIEL,2.9157478094388168e-05
72,PIPA,0.9968296953418111
72,PITA,0.00030100159249438565
72,QUGE,0.0019830275504886833
72,QULA,0.0001662142662254791
72,QUNI,8.310381471780129e-05
73,ACRU,5.31142647495575e-05
73,LIST,3.1644249729980285e-06
73,OTHER,1.514866783977795e-05
73,PIEL,3.48078493047208e-05
73,PIPA,0.005940205216251835
73,PITA,0.00029952137654318505
73,QUGE,0.0024040610258918224
73,QULA,0.9911801427824538
73,QUNI,6.983439199211868e-05
78,ACRU,0.0011756733605078494
78,LIST,0.0016184379422824087
78,OTHER,0.05647890209830962
78,PIEL,0.000632421239363558
78,PIPA,0.7889570518530307
78,PITA,0.0002130808763946101
78,QUGE,0.1462835701446889
78,QULA,0.003517904086572555
78,QUNI,0.0011229583988499048
79,ACRU,1.943678886344517e-06
79,LIST,8.458809257779328e-06
79,OTHER,0.010354200125094753
79,PIEL,0.0012589921976270382
79,PIPA,0.9880392665665741
79,PITA,8.996748510209467e-05
79,QUGE,0.00017223945503077776
79,QULA,5.34053282719866e-05
79,QUNI,2.152635415510093e-05
82,ACRU,0.00023781344126173136
82,LIST,1.4674490272681724e-05
82,OTHER,1.5873503488461793e-07
82,PIEL,2.5902542920901115e-05
82,PIPA,0.002217957748815592
82,PITA,6.041109421422458e-08
82,QUGE,0.36961414939573367
82,QULA,0.6278132190217942
82,QUNI,7.606421307201099e-05
83,ACRU,0.948493625048832
83,LIST,0.004020885781660388
83,OTHER,0.011578052065406609
83,PIEL,4.591292039398724e-06
83,PIPA,1.1023565980061118e-05
83,PITA,2.4637990748781956e-06
83,QUGE,0.0008305271954820396
83,QULA,4.940235738714577e-06
83,QUNI,0.03505389101578597
86,ACRU,0.0008765894067425703
86,LIST,0.0001329201355013901
86,OTHER,0.002785622805151202
86,PIEL,7.587924129395791e-05
86,PIPA,0.007352293356783517
86,PITA,0.0002729268597928128
86,QUGE,0.0008622730746417691
86,QULA,0.9875693542388682
86,QUNI,7.214088122464534e-05
87,ACRU,2.873772336322894e-06
87,LIST,8.358561130683509e-08
87,OTHER,2.6429415381102738e-06
87,PIEL,0.00016062235854647064
87,PIPA,0.9975037515452848
87,PITA,0.0013778061482438314
87,QUGE,0.0004600997548075037
87,QULA,0.0001233303458973435
87,QUNI,0.0003687895477342741
90,ACRU,0.0008635761514588134
90,LIST,0.0007115275872218262
90,OTHER,0.5453674087127006
90,PIEL,6.944539412542594e-05
90,PIPA,0.009448920227901511
90,PITA,0.1230716748945512
90,QUGE,3.013788014482291e-05
90,QULA,0.32020393748466347
90,QUNI,0.000233371667232268
92,ACRU,0.015886071763152453
92,LIST,0.006592748540475571
92,OTHER,0.008595896803206993
92,PIEL,1.0560899108265927e-05
92,PIPA,0.009807529138092422
92,PITA,0.0006200025460439704
92,QUGE,0.007258006697025372
92,QULA,0.9511221733366888
92,QUNI,0.00010701027620619623
94,ACRU,0.004285190014141372
94,LIST,0.005552338695656738
94,OTHER,0.03803359779108205
94,PIEL,0.0009497650946667567
94,PIPA,0.04454656580990959
94,PITA,0.1740893485232505
94,QUGE,0.01121906167428842
94,QULA,0.7193620427784253
94,QUNI,0.0019620896185792935
95,ACRU,2.16085180376934e-05
95,LIST,2.6439844594595093e-05
95,OTHER,0.02197115117205
95,PIEL,0.042473609997096935
95,PIPA,0.7342583581708529
95,PITA,0.12812898086243255
95,QUGE,0.0014777674988330457
95,QULA,0.06957342874151862
95,QUNI,0.002068655194583539
96,ACRU,8.025181964588208e-05
96,LIST,0.000610297677204381
96,OTHER,0.0029160108698858614
96,PIEL,0.0002488211894343331
96,PIPA,0.9809926256642504
96,PITA,7.703501937521997e-06
96,QUGE,0.014579676368761368
96,QULA,0.00039086237967754576
96,QUNI,0.00017375052920280698
97,ACRU,4.2278457613261795e-06
97,LIST,1.7307753404972402e-07
97,OTHER,3.3543493528561433e-06
97,PIEL,0.00017102383213118998
97,PIPA,0.9978900347083782
97,PITA,0.0007696225733243232
97,QUGE,0.00015829791445923002
97,QULA,0.0007376558729636777
97,QUNI,0.0002656098260951537
98,ACRU,0.0006533687716366626
98,LIST,0.0038484578035847313
98,OTHER,0.026055208268640093
98,PIEL,0.001221175460530235
98,PIPA,0.9663606514269709
98,PITA,0.00019987974189803498
98,QUGE,0.0014140743345338145
98,QULA,0.0002445831657057097
98,QUNI,2.60102649979102e-06
99,ACRU,1.5699311996092217e-06
99,LIST,4.7173951734722483e-08
99,OTHER,2.4284212795397113e-07
99,PIEL,0.00019625407317024719
99,PIPA,0.9968301361848934
99,PITA,0.00019190092982758133
99,QUGE,0.002008035185034101
99,QULA,0.0001972292666373163
99,QUNI,0.0005745844131579107
100,ACRU,8.650494079767687e-05
100,LIST,0.0002338405805084064
100,OTHER,0.0010745952654202411
100,PIEL,5.403342859356988e-05
100,PIPA,0.9979604950755139
100,PITA,6.846898118592551e-06
100,QUGE,0.00041544533917316624
100,QULA,0.00016077767770529948
100,QUNI,7.460794169137148e-06
109,ACRU,8.486607088173355e-06
109,LIST,1.5451151023671875e-05
109,OTHER,0.0006566930749458131
109,PIEL,8.036219140782119e-06
109,PIPA,0.9936793841011209
109,PITA,1.587624856433839e-06
109,QUGE,0.004152436699621993
109,QULA,0.0011859867109211383
109,QUNI,0.00029193781128098166
110,ACRU,1.741257473558722e-05
110,LIST,1.5170466741569466e-05
110,OTHER,0.028229331287523644
110,PIEL,0.0561378820436605
110,PIPA,0.8829767384750777
110,PITA,0.02345915526723151
110,QUGE,0.004417090149659209
110,QULA,0.0006866695015656149
110,QUNI,0.0040605502338045725
111,ACRU,6.069603800810632e-06
111,LIST,7.5967875813032975e-06
111,OTHER,0.0005682858805352818
111,PIEL,1.8712893906021036e-05
111,PIPA,0.9990892041476825
111,PITA,9.30678751714917e-06
111,QUGE,0.00018198261008314177
111,QULA,7.074167778585546e-05
111,QUNI,4.809961110779804e-05
114,ACRU,6.967609499038038e-06
114,LIST,1.2919534395534478e-06
114,OTHER,0.0017842748969072167
114,PIEL,0.021524460872139474
114,PIPA,0.9710701663011099
114,PITA,0.0032196744801344388
114,QUGE,0.0006351748085834512
114,QULA,0.0005126007165588919
114,QUNI,0.0012453883616281307
115,ACRU,2.1210930710182692e-05
115,LIST,7.777363079124066e-06
115,OTHER,0.0013326433941950864
115,PIEL,3.5175381942093116e-06
115,PIPA,0.9983329952511426
115,PITA,1.7423151215857756e-05
115,QUGE,6.167832481600725e-05
115,QULA,0.00019182186310562365
115,QUNI,3.0932183541395306e-05
119,ACRU,2.0135377249136517e-05
119,LIST,1.008740485124039e-06
119,OTHER,4.049491813819721e-05
119,PIEL,6.335861927801116e-06
119,PIPA,0.011385027577916951
119,PITA,0.0005489349549006898
119,QUGE,0.01355859135077626
119,QULA,0.9744167137427573
119,QUNI,2.275747584863605e-05
121,ACRU,0.00010981757913168104
121,LIST,3.450091134350577e-06
121,OTHER,3.2866613097548824e-05
121,PIEL,7.604524515205865e-05
121,PIPA,0.9841846752134882
121,PITA,0.0008628256137674516
121,QUGE,0.001168195402898209
121,QULA,0.013454618189799993
121,QUNI,0.00010750605153032806
123,ACRU,0.0005223848203664514
123,LIST,1.4701745954903677e-06
123,OTHER,9.468115859941296e-07
123,PIEL,0.0015801713887477707
123,PIPA,0.8989596633008606
123,PITA,0.0006334506504557497
123,QUGE,0.07715753139107932
123,QULA,0.01933345535121536
123,QUNI,0.001810926111093111
124,ACRU,0.0019703592928033884
124,LIST,3.187855678107149e-05
124,OTHER,0.0002203674748830944
124,PIEL,4.3123569380286274e-05
124,PIPA,0.0009215020875144257
124,PITA,0.0019285587139162596
124,QUGE,0.004549063641462113
124,QULA,0.9901146874203077
124,QUNI,0.0002204592429516164
133,ACRU,3.6354645642545996e-05
133,LIST,9.756822050370678e-05
133,OTHER,0.0010624483332880167
133,PIEL,0.7471073822343564
133,PIPA,0.21845173654090658
133,PITA,0.019069786775966623
133,QUGE,0.010150095562872089
133,QULA,0.00016765829178868179
133,QUNI,0.0038569693946752907
134,ACRU,0.0002100664895881452
134,LIST,4.6838311639802427e-07
134,OTHER,2.918125308711678e-07
134,PIEL,7.228956139818617e-08
134,PIPA,0.9961256581029744
134,PITA,4.34006866987219e-06
134,QUGE,0.00011058699459499882
134,QULA,0.003547532202038535
134,QUNI,9.836569255164545e-07
135,ACRU,3.3868469739962835e-06
135,LIST,4.433943438934436e-07
135,OTHER,1.6239623914563183e-05
135,PIEL,8.922667946635787e-06
135,PIPA,0.9998452645233012
135,PITA,4.0496014580162615e-06
135,QUGE,4.459709233274194e-05
135,QULA,3.880294019175518e-05
135,QUNI,3.829330953720878e-05
136,ACRU,4.5957306393455223e-07
136,LIST,6.613705035904426e-08
136,OTHER,5.32349438879788e-07
136,PIEL,1.5236254003086072e-07
136,PIPA,0.99659505397055
136,PITA,7.908677026799911e-07
136,QUGE,0.0033943366161020695
136,QULA,6.833212908673992e-06
136,QUNI,1.774910643321213e-06
139,ACRU,2.0887547080026966e-05
139,LIST,1.696561610114214e-05
139,OTHER,0.0015270883537884612
139,PIEL,0.046175712221373656
139,PIPA,0.6691836458305769
139,PITA,0.2593293398809525
139,QUGE,0.020752233109758503
139,QULA,0.0009434071228790999
139,QUNI,0.0020507203174896346
140,ACRU,0.002835950774256836
140,LIST,0.0006761250779647359
140,OTHER,0.029037637577410694
140,PIEL,0.0025575728461504723
140,PIPA,0.022967149624458116
140,PITA,0.0011048239854003275
140,QUGE,0.0012090541464800494
140,QULA,0.9395761731933594
140,QUNI,3.5512774519444987e-05
141,ACRU,1.1590134780668191e-07
141,LIST,2.601306091653231e-07
141,OTHER,0.012297941585708651
141,PIEL,0.01997824057400914
141,PIPA,0.9557990974298809
141,PITA,0.011026200123440235
141,QUGE,0.00023357223101532686
141,QULA,9.176657140838543e-05
141,QUNI,0.0005728054525804768
142,ACRU,1.0336005318307195e-05
142,LIST,5.129460219881891e-06
142,OTHER,0.00930310752072531
142,PIEL,0.00907758033510511
142,PIPA,0.9566154417179605
142,PITA,0.0018663020884268266
142,QUGE,0.004479181991648498
142,QULA,0.0023151992163422995
142,QUNI,0.01632772166425334
153,ACRU,4.266651156880967e-06
153,LIST,2.7105679137536614e-06
153,OTHER,0.006893765433163755
153,PIEL,8.090185540683128e-06
153,PIPA,0.8512937389858946
153,PITA,1.9604219690908447e-05
153,QUGE,0.13513310440145712
153,QULA,0.006329767682735058
153,QUNI,0.0003149518724471911
155,ACRU,0.00020899239635003699
155,LIST,9.138091497200548e-05
155,OTHER,0.001980507302118597
155,PIEL,0.004724533422174452
155,PIPA,0.10607307442080018
155,PITA,0.8767464559746028
155,QUGE,0.003463828090635466
155,QULA,0.005769535767638817
155,QUNI,0.0009416917107076888
156,ACRU,2.06482860405255e-06
156,LIST,6.035084976440923e-05
156,OTHER,0.005015029424492518
156,PIEL,0.04612281341159186
156,PIPA,0.9430875015525744
156,PITA,0.0002732562650872815
156,QUGE,0.00486057447646017
156,QULA,0.0001378280559144205
156,QUNI,0.000440581135510701
157,ACRU,0.6942076547059497
157,LIST,0.05891879935783699
157,OTHER,0.002300979607762449
157,PIEL,7.980935774358413e-05
157,PIPA,0.22207989237419715
157,PITA,0.0007437513395148269
157,QUGE,0.004951240479578608
157,QULA,0.0005599854539174897
157,QUNI,0.016157887323499206
158,ACRU,2.4111093487317595e-05
158,LIST,2.815305503160623e-06
158,OTHER,0.00036865007964092216
158,PIEL,1.5271158953066634e-07
158,PIPA,0.995885894986043
158,PITA,0.0033766559271488105
158,QUGE,0.0001851285702288606
158,QULA,0.0001462990509900182
158,QUNI,1.0292275368310073e-05
160,ACRU,1.2702279842223865e-08
160,LIST,1.8639983258723542e-09
160,OTHER,1.8393030079632439e-06
160,PIEL,3.7608469699854954e-06
160,PIPA,0.994069452920961
160,PITA,0.00019139283487094603
160,QUGE,0.003625640251699063
160,QULA,0.00021158627808740276
160,QUNI,0.0018963129981254523
161,ACRU,1.4117416503286249e-05
161,LIST,1.652070474570368e-06
161,OTHER,0.0028469601174936727
161,PIEL,9.079879596969937e-05
161,PIPA,0.9928067889022066
161,PITA,0.001698387485574604
161,QUGE,8.303255642009319e-05
161,QULA,0.001469008023923556
161,QUNI,0.0009892546314338561
162,ACRU,2.3506784133357288e-07
162,LIST,1.5093302158114716e-08
162,OTHER,1.5042168971525615e-07
162,PIEL,3.5100130973582715e-06
162,PIPA,0.9995873021034765
162,PITA,0.00010115206983283953
162,QUGE,0.00016237624822145223
162,QULA,6.226436351127357e-05
162,QUNI,8.299461902730252e-05
164,ACRU,0.00010403077378731305
164,LIST,4.212134463349163e-05
164,OTHER,6.927971847771789e-06
164,PIEL,0.0004564678854596526
164,PIPA,0.01555233104299532
164,PITA,6.831337340128703e-06
164,QUGE,0.06770852886358722
164,QULA,0.9159580230221005
164,QUNI,0.0001647377582487029
165,ACRU,0.0004359406287350981
165,LIST,5.3478942061355525e-05
165,OTHER,0.0022195760205292172
165,PIEL,0.009208593806185432
165,PIPA,0.8865034842811507
165,PITA,0.04635209784708244
165,QUGE,0.05063339484771577
165,QULA,0.0024114038824524014
165,QUNI,0.002182029744087594
168,ACRU,2.0947862718938893e-07
168,LIST,8.876469513665723e-08
168,OTHER,5.615945975547518e-05
168,PIEL,8.005831442415806e-07
168,PIPA,0.999767555606139
168,PITA,7.634563167858127e-06
168,QUGE,4.204526394415242e-06
168,QULA,9.673540054014081e-05
168,QUNI,6.661161753657455e-05
169,ACRU,6.184045301617815e-06
169,LIST,9.151917076087229e-07
169,OTHER,3.4474056993870253e-06
169,PIEL,0.0011886263194696533
169,PIPA,0.9647424541390892
169,PITA,0.003398352752855511
169,QUGE,0.02757812302551805
169,QULA,0.0002076350062108526
169,QUNI,0.0028742621141481647
170,ACRU,5.993182208968546e-08
170,LIST,9.085340903111512e-09
170,OTHER,9.774487268677537e-06
170,PIEL,6.918886954027277e-05
170,PIPA,0.9788932221177208
170,PITA,0.0021111465613761256
170,QUGE,4.121782805084276e-05
170,QULA,0.00019314098806042562
170,QUNI,0.01868224013081993
171,ACRU,0.00202304194151793
171,LIST,0.0007280593216538168
171,OTHER,0.0014318629236855927
171,PIEL,5.493718083693798e-05
171,PIPA,0.0029520025434643547
171,PITA,0.00012131920250060441
171,QUGE,0.00275952959656076
171,QULA,0.9898762893110602
171,QUNI,5.295797871972457e-05
172,ACRU,1.40302831752348e-07
172,LIST,1.5470889704124987e-09
172,OTHER,2.4852181360566674e-08
172,PIEL,4.391623042088266e-08
172,PIPA,0.9999764144651355
172,PITA,1.3055991605672808e-06
172,QUGE,6.583221958921314e-06
172,QULA,1.4700821891628048e-05
172,QUNI,7.852735209016576e-07
173,ACRU,0.0005107413345765657
173,LIST,3.867360170550164e-05
173,OTHER,0.00046636403757073893
173,PIEL,1.5049560995238957e-06
173,PIPA,0.9985650154636917
173,PITA,1.4925944101764396e-05
173,QUGE,0.0002889443813881292
173,QULA,0.00010792444305227719
173,QUNI,5.905837813969962e-06
174,ACRU,0.00023377572977222364
174,LIST,4.782369873294463e-05
174,OTHER,0.005187104228504782
174,PIEL,0.00014932807461135394
174,PIPA,0.11139794258985061
174,PITA,0.0020759392815130496
174,QUGE,0.8647647818243783
174,QULA,0.014411161063733562
174,QUNI,0.0017321435089032472
177,ACRU,1.6752216306095835e-06
177,LIST,2.409462454734063e-07
177,OTHER,0.0001015616664540896
177,PIEL,0.013101814581385271
177,PIPA,0.9815026611093464
177,PITA,0.0006027592013245422
177,QUGE,0.0019257943856620702
177,QULA,3.082202630897933e-05
177,QUNI,0.002732670861642532
179,ACRU,1.352067475703535e-05
179,LIST,1.5649825134078248e-06
179,OTHER,4.430566235613852e-05
179,PIEL,0.003349549963648135
179,PIPA,0.96041582852993
179,PITA,0.024379382319440382
179,QUGE,0.0010589282958009911
179,QULA,0.001934120656738143
179,QUNI,0.008802798914815838
181,ACRU,1.3467720083153071e-05
181,LIST,1.566625187095932e-06
181,OTHER,0.0004911906586124267
181,PIEL,0.006212247405230146
181,PIPA,0.9781729889306325
181,PITA,0.009419541204457002
181,QUGE,0.0006325419693635968
181,QULA,9.10107889126461e-05
181,QUNI,0.004965444697521181
182,ACRU,4.047328661166922e-06
182,LIST,5.795812460191545e-06
182,OTHER,0.009501390640780288
182,PIEL,0.00021354340849945788
182,PIPA,0.9878906117086346
182,PITA,0.00018256658688476526
182,QUGE,0.0006404219166566987
182,QULA,0.00102802998500616
182,QUNI,0.0005335926124168008
183,ACRU,0.0009467635623831382
183,LIST,2.1352309336296197e-05
183,OTHER,0.016451664961112566
183,PIEL,0.0040781017134456565
183,PIPA,0.546575769950938
183,PITA,0.42043947890634303
183,QUGE,0.0015223641438310643
183,QULA,0.008934132393026118
183,QUNI,0.0010303720595840218
184,ACRU,0.00629504183936065
184,LIST,0.00017821469522192267
184,OTHER,0.00016024230083956184
184,PIEL,2.767697245863074e-05
184,PIPA,0.3443715301150075
184,PITA,0.0016397475999998636
184,QUGE,0.008136329361458729
184,QULA,0.6389838840467372
184,QUNI,0.00020733306891594362
187,ACRU,2.5320119450762844e-05
187,LIST,6.666483147910132e-06
187,OTHER,2.535640426245261e-07
187,PIEL,6.237412237970106e-06
187,PIPA,0.9901032791649242
187,PITA,3.1394425605178833e-06
187,QUGE,0.006693649415671361
187,QULA,0.003093078487280051
187,QUNI,6.837591068446613e-05
188,ACRU,9.382333850505192e-05
188,LIST,3.6004592351966797e-05
188,OTHER,0.00013699772438181137
188,PIEL,9.602616473874516e-06
188,PIPA,0.9978881989998989
