Crown_id,Genus,Probability
323,QU,0.001354383002172512
327,AC,1.3527732471627274e-09
327,LI,2.3560097406910914e-08
327,OT,1.8413114763332147e-06
327,PI,0.9964900639501117
327,QU,0.003508069825541143
329,AC,9.258226653846154e-13
329,LI,2.7953452364615385e-11
329,OT,4.035975155581077e-08
329,PI,0.9990203865232813
329,QU,0.0009795730880878964
330,AC,2.7700710684227276e-10
330,LI,4.645780101104545e-09
330,OT,3.9250840926165325e-07
330,PI,0.9985779611587146
330,QU,0.0014216414100888754
334,AC,1.9190902399999997e-14
334,LI,6.862438175999999e-13
334,OT,2.4141725819596e-09
334,PI,0.9998136730037424
334,QU,0.0001863245813794439
336,AC,1.2820805075e-12
336,LI,3.982334787166666e-11
336,OT,5.522063045571249e-08
336,PI,0.9986976797444685
336,QU,0.0013022649937956589
341,AC,1.9298394444444448e-14
341,LI,7.940979474074073e-13
341,OT,3.0380787584859267e-09
341,PI,0.999759216192087
341,QU,0.00024078076902088274
345,AC,2.16121003851875e-09
345,LI,4.30481708417225e-08
345,OT,4.099170370936974e-06
345,PI,0.9907806406536108
345,QU,0.009215214966637427
356,AC,1.6717981342008333e-09
356,LI,3.458453747574126e-08
356,OT,3.545728974711388e-06
356,PI,0.9946957622997871
356,QU,0.005300655714902506
360,AC,1.2010335099683337e-09
360,LI,2.2505641412283336e-08
360,OT,2.097408666204776e-06
360,PI,0.99577445833387
360,QU,0.004223420550788882
364,AC,2.851730429264515e-10
364,LI,5.369775036684196e-09
364,OT,5.251255893861309e-07
364,PI,0.9989451293515914
364,QU,0.0010543398678712118
370,AC,2.1384967129390906e-09
370,LI,4.508035391183364e-08
370,OT,4.835204215686231e-06
370,PI,0.9919407119328182
370,QU,0.00805440564411558
372,AC,5.97653289085e-09
372,LI,1.239391235373075e-07
372,OT,1.6550136239843018e-05
372,PI,0.985399798940121
372,QU,0.014583521007982752
374,AC,4.797283643210256e-10
374,LI,9.377944172688716e-09
374,OT,9.635717800749678e-07
374,PI,0.9982704513643765
374,QU,0.001728575206170948
376,AC,6.798956000000002e-16
376,LI,2.1189050399999997e-14
376,OT,9.143435071959998e-11
376,PI,0.9999821262752155
376,QU,1.7873633328229846e-05
383,AC,4.1715539200000013e-13
383,LI,1.0641701872500001e-11
383,OT,8.116863577318498e-09
383,PI,0.9996780350114068
383,QU,0.00032195686067070363
385,AC,8.876093e-14
385,LI,3.016322090000001e-12
385,OT,7.524691379090001e-09
385,PI,0.9995843692935693
385,QU,0.0004156231786342978
406,AC,5.641257706250001e-12
406,LI,1.523752014425e-10
406,OT,1.0323516381588374e-07
406,PI,0.998555314373083
406,QU,0.00144458223373674
411,AC,8.628240089616666e-10
411,LI,1.6417141598508335e-08
411,OT,1.5203245068545133e-06
411,PI,0.9964573754628643
411,QU,0.0035410869326632888
438,AC,1.6547942794117647e-13
438,LI,5.031454689999999e-12
438,OT,8.960027390604707e-09
438,PI,0.9996003522223527
438,QU,0.0003996388124231192
441,AC,2.589886113270439e-12
441,LI,4.888963544704404e-11
441,OT,2.5949818035408676e-08
441,PI,0.999390291187972
441,QU,0.0006096828107300697
443,AC,1.7595301528028573e-09
443,LI,2.9085011041567145e-08
443,OT,2.381537228846284e-06
443,PI,0.9962814278924277
443,QU,0.0037161597258022956
444,AC,4.838738666666666e-14
444,LI,1.993711393333333e-12
444,OT,9.026856755064999e-09
444,PI,0.9994160530665938
444,QU,0.0005839379045074275
456,AC,1.4488362663744445e-09
456,LI,2.1109573702601112e-08
456,OT,1.918145020300101e-06
456,PI,0.9953770307947867
456,QU,0.00462102850178315
458,AC,8.110732364615384e-12
458,LI,2.1398454575461537e-10
458,OT,1.514939975949085e-07
458,PI,0.9975985167812169
458,QU,0.002401331502690204
459,AC,5.575327625e-13
459,LI,1.5714132441250002e-11
459,OT,2.3051200571511248e-08
459,PI,0.9991399319596272
459,QU,0.0008600449729004758
462,AC,6.23208308777778e-12
462,LI,1.326432458811111e-10
462,OT,6.971818541913914e-08
462,PI,0.9989370265992845
462,QU,0.0010629035436548985
464,AC,2.3368958281818184e-12
464,LI,6.821498312272727e-11
464,OT,7.16922195942191e-08
464,PI,0.9985561458699554
464,QU,0.0014437823672730074
477,AC,5.506687509754118e-09
477,LI,8.242715049958e-08
477,OT,5.6467833963893855e-06
477,PI,0.9927685996525556
477,QU,0.0072256656302099416
488,AC,1.856494381136296e-09
488,LI,2.579607660383518e-08
488,OT,1.554926086919788e-06
488,PI,0.9981162210921956
488,QU,0.0018821963291465798
500,AC,1.6366889088235292e-13
500,LI,6.38981774617647e-12
500,OT,2.126734665503794e-08
500,PI,0.9987201834914775
500,QU,0.0012797952346222993
504,AC,1.55872704e-13
504,LI,5.364628029999998e-12
504,OT,1.1137887933900999e-08
504,PI,0.999492073173261
504,QU,0.0005079156833304721
506,AC,5.056068629563636e-10
506,LI,1.0288602817603639e-08
506,OT,1.0614187243451592e-06
506,PI,0.9973994582802064
506,QU,0.002599469506859548
513,AC,1.2266651285714283e-12
513,LI,3.5694035805e-11
513,OT,3.688962704267644e-08
513,PI,0.999107998421791
513,QU,0.000891964651661207
514,AC,1.715010052901379e-09
514,LI,3.002731530954758e-08
514,OT,2.6858072544545374e-06
514,PI,0.9945394357753073
514,QU,0.005457846675113006
515,AC,2.482141875e-14
515,LI,1.0459052718750001e-12
515,OT,4.4531199838425e-09
515,PI,0.9997010148151768
515,QU,0.00029898073063249083
516,AC,1.2919260321152944e-09
516,LI,2.670338598027176e-08
516,OT,2.9023589837096365e-06
516,PI,0.9951951321218355
516,QU,0.004801937523868765
519,AC,1.1453978779999998e-12
519,LI,3.3682510934000004e-11
519,OT,4.4262289503316e-08
519,PI,0.9989971793966083
519,QU,0.001002776306274326
526,AC,1.2057966238100003e-09
526,LI,2.56863900890414e-08
526,OT,3.017580082470206e-06
526,PI,0.9952299941935293
526,QU,0.004766961334201712
532,AC,1.1810873071428569e-12
532,LI,3.261298148428571e-11
532,OT,3.9286231512661427e-08
532,PI,0.998798067815108
532,QU,0.0012018928648663918
534,AC,2.8739222526439997e-10
534,LI,4.820609747854799e-09
534,OT,4.029150066730057e-07
534,PI,0.9990709418853521
534,QU,0.0009286500916392266
538,AC,3.3584394770095237e-10
538,LI,7.121152546207619e-09
538,OT,7.514128699880091e-07
538,PI,0.9989649531264824
538,QU,0.001034288003651104
543,AC,7.155517333875003e-10
543,LI,1.3778684792695313e-08
543,OT,1.27146239388089e-06
543,PI,0.9968007781703392
543,QU,0.0031979358730307426
548,AC,6.5783508633333326e-12
548,LI,1.9895965880333333e-10
548,OT,2.0270357509611336e-07
548,PI,0.9967125113064915
548,QU,0.0032872857843952094
549,AC,4.279740940740741e-13
549,LI,1.2358157238518517e-11
549,OT,1.9093964368660744e-08
549,PI,0.9991484479722146
549,QU,0.0008515329210348221
551,AC,7.882741894299999e-10
551,LI,1.5322848906819092e-08
551,OT,1.5199655386225292e-06
551,PI,0.9971272838971909
551,QU,0.0028711800261473613
555,AC,3.230422511764706e-13
555,LI,9.171441910588236e-12
555,OT,1.4846496880821765e-08
555,PI,0.9993941308653521
555,QU,0.0006058542786564191
565,AC,1.2983935897435894e-16
565,LI,5.562016538461538e-15
565,OT,4.169076676487178e-11
565,PI,0.9999869084974392
565,QU,1.3091460864171262e-05
566,AC,3.890154545454546e-16
566,LI,1.7149487272727273e-14
566,OT,1.072155372809091e-10
566,PI,0.9999782678856927
566,QU,2.173200707434567e-05
569,AC,4.848550260428572e-11
569,LI,1.23715717559e-09
569,OT,5.764852070073643e-07
569,PI,0.9955195740591483
569,QU,0.004479848170002121
572,AC,1.5059404917460312e-12
572,LI,2.93663224168254e-11
572,OT,9.30703193351476e-09
572,PI,0.9998353933905335
572,QU,0.00016459727156230213
575,AC,5.5722529785e-10
575,LI,1.0749493982699333e-08
575,OT,1.085132665586943e-06
575,PI,0.9978025800494307
575,QU,0.002196323511184334
589,AC,6.858208058823529e-14
589,LI,2.598110317058824e-12
589,OT,8.394444135472942e-09
589,PI,0.9995083713080058
589,QU,0.0004916202948832041
595,AC,2.5081622e-14
595,LI,9.232406586666665e-13
595,OT,3.7472638234199995e-09
595,PI,0.9996901831576537
595,QU,0.0003098130941342541
596,AC,2.8030066035605255e-10
596,LI,5.644116154926052e-09
596,OT,5.848190137546902e-07
596,PI,0.998548277097959
596,QU,0.0014511321586101959
599,AC,3.383647938586297e-09
599,LI,6.389138799155333e-08
599,OT,5.8760883613742005e-06
599,PI,0.9920892533409406
599,QU,0.007904803295662021
600,AC,9.22152892041667e-12
600,LI,2.3034117421791667e-10
600,OT,1.332191593315121e-07
600,PI,0.9980571523279352
600,QU,0.0019427142133429491
603,AC,7.75374601875e-13
603,LI,2.6345947751875e-11
603,OT,4.56505308721875e-08
603,PI,0.9987971826214499
603,QU,0.001202771700897767
613,AC,1.0145415942304001e-09
613,LI,2.15574638141692e-08
613,OT,2.367027292401042e-06
613,PI,0.9961066751658243
613,QU,0.003890935234877887
614,AC,1.807352857142857e-15
614,LI,8.268583714285714e-14
614,OT,6.481155825149999e-10
614,PI,0.9998810688294525
614,QU,0.000118930522347351
615,AC,2.3807577666666666e-13
615,LI,7.1917693e-12
615,OT,1.2908684883412222e-08
615,PI,0.9992307258104434
615,QU,0.0007692612734418887
621,AC,1.1010881304347825e-14
621,LI,3.8573524173913045e-13
621,OT,1.4177486386652175e-09
621,PI,0.9998651483941642
621,QU,0.0001348501876903807
624,AC,2.6728366136153846e-11
624,LI,6.538258026553845e-10
624,OT,3.228462653498493e-07
624,PI,0.9961550841333419
624,QU,0.0038445923398387014
