3.256940512315010725e-05	1.500427205553300271e-04	1.368094429611177820e-05	5.375321509362217080e-03	9.944283854206632522e-01
5.699767386247226158e-05	1.391058047729069797e-05	9.381929737294816271e-06	5.386296972290640639e-01	4.612900125868589774e-01
1.508446730095265830e-07	6.114180709182387109e-09	3.636237598223278550e-07	9.906439804309142838e-01	9.355498986472114351e-03
4.214417923375552593e-04	4.901217093929799922e-05	1.211429712742946211e-04	9.656586873679274818e-01	3.374971569752140826e-02
5.280242899391809800e-08	1.101436297539281744e-09	1.061443843899135451e-06	9.962585411224428311e-01	3.740343529847929560e-03
6.067015658249089883e-07	2.154167613613157630e-08	7.575790588476894861e-08	9.956909962548284865e-01	4.308299744023625505e-03
2.084103457224457533e-05	8.472992759895949855e-07	2.912563851760001711e-06	9.748844442675309585e-01	2.509095483476903726e-02
6.674698694488764633e-05	5.550388195907233671e-05	3.457093458004087562e-07	1.659119893552592618e-04	9.997114914323949053e-01
4.042477556021475620e-07	7.961324972034262131e-07	3.374584648115836388e-05	9.942158819015071147e-01	5.749171871758991352e-03
6.738875123867836546e-08	9.569109240102795989e-09	8.129231400339516790e-09	9.982956271752877475e-01	1.704287737620402768e-03
2.405410517592528486e-05	4.207686989860868691e-07	7.020653544193028229e-07	9.962580330025576636e-01	3.716790058212940742e-03
3.054156944307831875e-09	7.136489270993367337e-11	4.616046324758808056e-10	9.743077541929682228e-01	2.569224221990525081e-02
3.799952600913880825e-03	1.931094154357839865e-06	5.349900285601818911e-06	1.744945590659846721e-06	9.961910214590554702e-01
9.217084773961579848e-09	7.518395349177582476e-10	1.018903547914784632e-08	9.914767487435206528e-01	8.523231098519703716e-03
2.301339910885281174e-06	7.029874766150221260e-07	6.589337873405504545e-06	9.999753812191479740e-01	1.502511559116458597e-05
8.872342849500357670e-07	3.402695120374233373e-07	2.405301448027672815e-06	9.941378119310543271e-01	5.858555263700808251e-03
1.134441147242566672e-02	1.472698105169926899e-04	4.126256545902441653e-04	6.020337276964217573e-04	9.874936593347706237e-01
3.059157912741509822e-08	1.527958852471871569e-07	3.038158315889284239e-08	3.084171093377132387e-05	9.999689445200187210e-01
5.734122784388006230e-10	2.766322754266970415e-10	5.817132154947633610e-09	9.995728975316194864e-01	4.270958012039099147e-04
4.878342374425330106e-08	1.178478375068772775e-09	8.609134509763873908e-09	9.921973479023918907e-01	7.802593526571349920e-03
1.359766824554212485e-08	2.311618173633831233e-08	8.650541873576554549e-07	9.993601688004947192e-01	6.389294314679364603e-04
2.792809493100762079e-07	2.899426185541063439e-08	8.772512816018091585e-09	2.139026753721245122e-01	7.860970075801515522e-01
2.877439151952385557e-05	9.612927250911678105e-05	2.563272099982567064e-05	5.048999243117653357e-01	4.949495393032061763e-01
1.481908388782702906e-04	6.748520622819377257e-01	3.247350131548653041e-01	1.531243039604186903e-04	1.116094203581783007e-04
1.027979833193611393e-05	1.607331162495736634e-07	6.182327880225072534e-07	9.945482977231570043e-01	5.440643512606782757e-03
2.518038598142428199e-10	8.984974756503037248e-12	9.104233875176623634e-10	9.999909746880936146e-01	9.024140693969196107e-06
1.994636295936992823e-05	3.085581729495831115e-07	2.694775755966529233e-06	9.998395530971125877e-01	1.374972059991551407e-04
1.512836986671420122e-14	2.493249379230989980e-14	2.972949337574399676e-11	9.999975645397392032e-01	2.435430491390698366e-06
2.090120328617915779e-06	1.344380022690418407e-06	5.015846418743911703e-06	9.957796538316288082e-01	4.211895821601287226e-03
9.767991895655442347e-03	4.833260071212619273e-04	2.565391405920541303e-04	1.126516290871303061e-02	9.782269800479181932e-01
4.161290463940960054e-11	4.685731058248635565e-11	3.965369721862733317e-09	9.999845243439223763e-01	1.547160223762047851e-05
8.480847621712750620e-08	1.563538245328102285e-08	1.825005848628718816e-07	9.990456675736657521e-01	9.540494818908079643e-04
1.516024306837945126e-07	2.630552923301272754e-07	1.829355706252341073e-07	9.982856873859623503e-01	1.713715020744065740e-03
1.662339055832340626e-08	1.108594744655018264e-09	2.902737976917151567e-08	9.997238278976136039e-01	2.761253430212510553e-04
1.239311855853623329e-10	1.695249696743929272e-11	9.858078243554545182e-10	9.999189384923183876e-01	8.106038098993006101e-05
4.151116815538216233e-06	1.628181805133743744e-08	2.253631752412304382e-10	9.993769554483492579e-01	6.188769276539577476e-04
1.228312336976397352e-09	5.599001430647622823e-10	1.810473888733113018e-08	9.998673205420227639e-01	1.326595650257618875e-04
5.923992806466128746e-09	1.522971103146268628e-09	2.950455462885429113e-09	1.071084499722828147e-02	9.892891446053524440e-01
3.601627112511597393e-11	9.731878655850786612e-14	4.680700407014287492e-13	9.999769944399032884e-01	2.300552351503048056e-05
5.855361754892848800e-06	7.702900157516365488e-07	3.849521061058407375e-06	9.858903423370820596e-01	1.409918249008633787e-02
5.556404845317440498e-11	4.243388777464142546e-11	3.421376308660061013e-10	9.999996588824995314e-01	3.406773649787784112e-07
7.255810118175820658e-07	4.901374907961628691e-08	2.656664620614423404e-07	9.928007409508842196e-01	7.198218787892850939e-03
3.743937563083519289e-04	3.931877397070267796e-04	2.024051376206542630e-02	4.695777595540102656e-01	5.094141451879088400e-01
1.167015762567056486e-07	2.850197010788354884e-08	1.238553224422633897e-06	9.921849341467524619e-01	7.813682096476716119e-03
1.154828153178931103e-10	1.674173502625160794e-12	6.927135080554831530e-11	9.999525556017410111e-01	4.744421183089298410e-05
1.553559898189917556e-10	8.062083151173785158e-12	1.264200789099073539e-10	9.999472209282359580e-01	5.277878192587153318e-05
7.633857678589864859e-01	1.323088131238385756e-01	4.574266726848255638e-03	5.782710942056762393e-02	4.190404286975909359e-02
9.491954870388877980e-05	5.578549759144114326e-05	7.130724393144763232e-05	2.289307767269707361e-01	7.708472109828025109e-01
3.534806212455104135e-06	1.454629697643681468e-07	1.100368000969463775e-06	9.956607716529146668e-01	4.334447709902059832e-03
2.166258588471089864e-09	1.401000000181518810e-09	5.936699917329703444e-09	9.999506796940698106e-01	4.931080197167136362e-05
1.088003972039238750e-11	8.881600827093644327e-12	2.145916623725483554e-09	9.998479066904850665e-01	1.520911438367980541e-04
1.490090372572518449e-05	3.798615871205061846e-04	1.108652077623408608e-06	2.336659823972335353e-05	9.995807622588365193e-01
2.603293167036466730e-05	1.934463431616941825e-06	3.537657572094455888e-06	9.624289516170412284e-01	3.753954333028461376e-02
6.526934288840378191e-09	3.892571607227858024e-11	3.285315122366351596e-11	9.991684817186252676e-01	8.315116826614483677e-04
3.468224639801197675e-06	5.415375435872184532e-07	3.904312588653665030e-06	9.993415126267454207e-01	6.505732984826024514e-04
2.077307108843743868e-06	1.447070403544049804e-08	2.816857240433498062e-08	9.999903620526150450e-01	7.518000999626940520e-06
8.150360631640251346e-08	2.179996138200599364e-08	2.294376860311461876e-07	9.995543356523224343e-01	4.453316064238643942e-04
1.843512861531759420e-06	3.935865961751497436e-07	8.778451619478076239e-06	9.961155203448391893e-01	3.873464104083421209e-03
2.513817467060088513e-05	4.161951564426226999e-05	7.775326190790698229e-05	8.539522106835844770e-03	9.913159669409414843e-01
1.496321953114464563e-08	7.667226532308678308e-09	5.390035499104098636e-07	9.997930515089409331e-01	2.063868570630066101e-04
3.147469485472362182e-10	2.410665149875300315e-11	1.992039072968279014e-08	9.966032457329384586e-01	3.396734007817025017e-03
7.357686897232367561e-11	3.602387192401915884e-12	1.046622329205902284e-10	9.999806997548845722e-01	1.930006327409987244e-05
1.158107168688439924e-10	3.868258085202313942e-11	3.707228343100176855e-10	9.996657646666554653e-01	3.342348081283628243e-04
1.151119329882952294e-08	3.534164144131793176e-10	1.277304573650934528e-09	9.809144978719729346e-01	1.908548898611275857e-02
7.413892816642982771e-07	1.439628453359004678e-07	3.205568049429117367e-07	9.995601714802608839e-01	4.386226108071745360e-04
2.293953839645643863e-03	1.457512955581069134e-03	9.106558599466659204e-05	2.807105751312986494e-03	9.933503618674656144e-01
2.475751406678399311e-09	2.245421750136869209e-11	8.201089626998369658e-11	9.984233866991625295e-01	1.576610720620817132e-03
4.246929722393730754e-03	8.433915414136832845e-04	1.729182152055601732e-04	8.141795612709851887e-03	9.865949649082771389e-01
7.743054284614227004e-06	4.166807758338122894e-05	2.334950404331837784e-05	2.657182626537113544e-03	9.972700567375516467e-01
4.777681000000226705e-06	2.980555069685186824e-06	5.856704356375844590e-05	8.886551835568669011e-01	1.112784911634995683e-01
5.663856127580885542e-07	1.312647249928253578e-06	5.959766459255480889e-06	8.683459753278754967e-01	1.316461858728025514e-01
5.170706677978834791e-14	1.733799390558152099e-13	2.115808427623209567e-10	9.999887111729121036e-01	1.128861528193043061e-05
3.706392401381753771e-11	8.051208277219818737e-14	5.162925460930437813e-13	9.999648819312032533e-01	3.511803113591371715e-05
1.678213598910015368e-10	2.211604350248123562e-10	2.866736833400587258e-08	9.995982043454902932e-01	4.017665981596931250e-04
9.296254379516373349e-06	1.963666799601032863e-06	1.269321493573518007e-05	9.930392533509434516e-01	6.936793512941756036e-03
1.065344874049971726e-12	1.820251955578703919e-12	7.156247866238300623e-10	9.999008394520249032e-01	9.915982946470413325e-05
1.673946890391481501e-05	8.196004915016030210e-06	5.888089066347013817e-03	8.054328965237160520e-02	9.135436858074624800e-01
1.724805631332174748e-05	7.758010092300570343e-06	1.422783564277631573e-05	3.383063394196128559e-02	9.661301321559904176e-01
5.708179064655758347e-10	1.928339616440551294e-10	1.027513670484563223e-08	9.999976435424977605e-01	2.345418713796569726e-06
3.052909847093818285e-09	4.837288225635540137e-11	1.244157302493700504e-08	9.999981406142440798e-01	1.843842900078944751e-06
1.000769204195334958e-09	3.774186744321895168e-09	2.237612526526853158e-07	9.991019375495308052e-01	8.978339142605043337e-04
4.160964592074340904e-04	2.155630708660376027e-05	6.656414013993685154e-04	1.383806580618344865e-03	9.975128992516881787e-01
3.126754511191562558e-05	6.864449113430045873e-06	1.620356056963493438e-06	5.141673963771978137e-06	9.999551059757538773e-01
7.590415989451712491e-09	1.040117123750953150e-10	6.788915642319133381e-10	9.990314134062092677e-01	9.685782204716093888e-04
6.624255854102351272e-13	4.169039465637147569e-13	1.083128362155794308e-10	9.999594927629018581e-01	4.050712770614922772e-05
2.406757081661798315e-06	7.935568182303819154e-07	8.801219480488240007e-06	5.514625075331623938e-01	4.485254909334573381e-01
1.818944842201945192e-03	3.076784971913437347e-02	2.569507814103789327e-04	3.400851044241108047e-03	9.637554036130121515e-01
5.344718132030487857e-07	9.791428921448540692e-08	9.791468367377431847e-07	9.960687081886219207e-01	3.929680278438979837e-03
1.092992637623646462e-06	4.902036790558520479e-06	5.506285130511219659e-08	2.886099164233126707e-04	9.997053399912971816e-01
4.128817888995262817e-07	2.119920426838764586e-08	5.076665969800482013e-08	9.985160548613591924e-01	1.483460290988005857e-03
2.955918848681452172e-08	3.494108166470663475e-08	1.918091289814777571e-07	9.875927528401124977e-01	1.240699085048834610e-02
6.553323347060742948e-06	1.733719468789161028e-06	2.298961161133382055e-04	6.177633666569857553e-03	9.935841831745009234e-01
1.990148844533907503e-04	2.433102000653254173e-04	8.954669915110468584e-06	1.914797881302478027e-03	9.976339223642637366e-01
1.715656395452238270e-10	1.356563182436593463e-11	5.764838593486672827e-09	9.972054363466249516e-01	2.794557703405144058e-03
8.912247730516427636e-06	2.144643005065904471e-06	9.709771154392278695e-06	5.216856439566995851e-01	4.782935893814104777e-01
3.245879925479003698e-05	1.425533859769980745e-06	9.669412178497030502e-06	9.910988010504589996e-01	8.857645204247862475e-03
1.842150288806905397e-06	5.210152874304846781e-06	2.289234159186843235e-05	3.449758990074271951e-03	9.965202963651708101e-01
1.043454161809677719e-02	2.749341088841862342e-04	1.666028444248251705e-05	2.160299005035073560e-03	9.871135649835414139e-01
1.027495955528821442e-10	5.098234112478779392e-12	5.755733478693622832e-10	9.999446762620276541e-01	5.532305455109412290e-05
8.855635980615844359e-09	1.839816262315982308e-09	2.584476358045986136e-08	9.999201260883578968e-01	7.983737142607155496e-05
2.553860822650079765e-08	3.236219617096173651e-10	4.620414266740328087e-09	9.976701791408365549e-01	2.329790376519001293e-03
2.764479826555716366e-04	1.926342777376300466e-05	2.846672131326284118e-04	3.125455089425584476e-01	6.868741124338796356e-01
7.987757022124344251e-10	2.345949144946998025e-12	4.575017074935830046e-12	9.976917876557436227e-01	2.308211538559666164e-03
4.393783119940413074e-07	1.948544096006177158e-08	3.871446393064037437e-07	9.955533109671116376e-01	4.445843024496258858e-03
1.122994164277977525e-09	7.857124584693258173e-11	3.906149135103130576e-09	9.999094798629530878e-01	9.051502933236988996e-05
4.105962067078082450e-07	1.231612694765933282e-07	7.411258068406364717e-07	9.996638867832002839e-01	3.348383335167050929e-04
9.103769499001572498e-06	1.379459222898856728e-06	7.797397341112498334e-06	9.913044866521247833e-01	8.677232721812359884e-03
1.608099838881801004e-08	8.789580210000063810e-11	4.526534415032318156e-10	9.986424161910959496e-01	1.357567187356511660e-03
2.780775829821179497e-10	1.348050909233746911e-12	5.344534932632702699e-11	9.764484637395592914e-01	2.355153592756974515e-02
1.719135236844637304e-08	4.329515036270020093e-09	5.175093918891542092e-08	9.998150759578533497e-01	1.848507703400841960e-04
4.120250930731247300e-07	2.920462250288221909e-07	2.242192284965017929e-07	7.616944147172268753e-01	2.383046569922264157e-01
1.318025690263820627e-06	1.319424577690099578e-07	3.080832437034015459e-04	8.114102656309693865e-03	9.915763641318388055e-01
3.830644544736755353e-09	5.662076677421148894e-10	1.987293239369007799e-08	9.994786497486951582e-01	5.213259815203637919e-04
2.051060966039251488e-08	4.597183211199425196e-09	1.140324183032715085e-09	9.992196803572327424e-01	7.802933946501819373e-04
2.485449792553108087e-10	1.809361157604588323e-11	3.904015481185436728e-09	9.999961145589625344e-01	3.881270383309966028e-06
9.909670131697482232e-01	2.880187777440079960e-03	1.711275495782917599e-04	3.746354899797418008e-07	5.981296867743358600e-03
4.977060131576804521e-05	1.183693193158302211e-05	1.798518023288016597e-05	9.242450852897980962e-01	7.567532199672169502e-02
1.380453878956951600e-12	3.566735213586740508e-13	4.690857900198449339e-11	9.999999387711420162e-01	6.118021236035003449e-08
3.420407156384471240e-07	1.028205430012403222e-08	1.266960405847989066e-08	9.776061398683401071e-01	2.239349513928582183e-02
2.319927249820296494e-02	1.185984935710309719e-05	2.515683887908391848e-05	2.276279762140679119e-01	7.491357345994930084e-01
3.265699746898761519e-07	1.872363524070681092e-08	2.393967762964909040e-07	9.881095679393421261e-01	1.188984737027186551e-02
5.294752975056222493e-10	1.491738970923459858e-10	2.085542573988812037e-09	9.999975559742271258e-01	2.441261581181123280e-06
2.814765514518650322e-06	9.620311001019870012e-09	3.931885151781559952e-09	9.998605619667648714e-01	1.366097155244698263e-04
1.164996886358730109e-08	5.192259966399167596e-11	4.422606186430678514e-11	9.639172961273602125e-01	3.608269212652238239e-02
4.112175116034184065e-08	1.881824203040387196e-05	1.538596512547960886e-05	2.561153968783415613e-01	7.438503577927514376e-01
7.367669232499519938e-04	2.796423095350658225e-05	3.410328411366795459e-03	9.957952033201784570e-01	2.973711425125761786e-05
2.798399991299906444e-04	4.879257240591519787e-05	4.621061856367290215e-04	1.196628074314978057e-01	8.795464538113294539e-01
1.973473309141250697e-16	1.984335282521754357e-17	1.078143969323505899e-14	9.999774009831939869e-01	2.259901679499844485e-05
6.822412321294248289e-05	1.067160696964857710e-07	4.443772150184521049e-07	2.378984078907296715e-03	9.975522407045950279e-01
1.746781366118233927e-05	5.730268646447544877e-07	2.321011017330707629e-09	8.701960213804494166e-07	9.999810866424416744e-01
6.418164995996878828e-16	4.110221039898775508e-15	1.705828301704748925e-11	9.999915142508096766e-01	8.485732127171121081e-06
1.713519072087128976e-10	1.053939734784640235e-10	4.114791338156466651e-08	9.999879102849634771e-01	1.204829037716763083e-05
2.336562971738729760e-09	1.695750924631535443e-09	2.234408355927629532e-07	9.999228702744210606e-01	7.690225242945161245e-05
9.332253380285309152e-01	6.631352581260888113e-02	9.739596168449404052e-05	1.226116653926871261e-06	3.625140805218252972e-04
6.840531267855222983e-04	2.972326447182222257e-05	5.971582738145428480e-04	9.986874246054099347e-01	1.640729518191039335e-06
2.919369221895337239e-08	5.357185792075475512e-11	2.571879631525320980e-11	9.827356554125085131e-01	1.726431531450857079e-02
9.116490625376291065e-06	2.296703861931228250e-04	1.697579746672803845e-05	8.559839733042333074e-03	9.911843975926724060e-01
1.749457500163678796e-05	8.590158266276002672e-06	1.320254281681457924e-04	1.459320714131275010e-02	9.852486826972510769e-01
9.571885501141457890e-10	1.768837824249495508e-10	1.088675114259843195e-08	9.997588677740839591e-01	2.411202050927664685e-04
4.870609878465677507e-03	6.108016437083498701e-03	3.336979766585523584e-04	9.828504109056492855e-01	5.837264802142832186e-03
3.431105646538420733e-06	6.146370567813251518e-08	8.499531402557512943e-07	9.934859094854771033e-01	6.509747992030575497e-03
1.766532682567615404e-08	4.173163938179313294e-09	2.321992070275035139e-07	9.997490294605253514e-01	2.507165017769153771e-04
9.697260758561314593e-14	6.905740102034394548e-14	3.180121367296019811e-11	9.999971078436338257e-01	2.892124399035406304e-06
3.585138617832122569e-04	9.924203042684053289e-01	5.031827038125281579e-03	2.481748198218122021e-05	2.164537349703871995e-03
1.403153425957347022e-06	2.204469419970089645e-08	1.034456193456107371e-08	9.961671285814446275e-01	3.831435875873379256e-03
4.061424920126913872e-06	1.358627850812939679e-06	1.078980352022937364e-05	9.786082868396224210e-01	2.137550330408652388e-02
4.145947572199841507e-07	3.877733112928547369e-07	6.522501436308873676e-07	9.998817438494234100e-01	1.168015323645394912e-04
1.255116800890589940e-05	1.222194523527683272e-07	5.269593730028902919e-07	9.693379749883536123e-01	3.064882466481226586e-02
4.007452045128468560e-05	7.506693669273784876e-04	1.738745449555932610e-05	8.059362877689281966e-04	9.983859323703568878e-01
1.334464927604100118e-06	5.192993811634844817e-08	1.637843547758164949e-05	8.513699666924695597e-01	1.486122684771873093e-01
6.347851960754998970e-09	3.914122948603508023e-09	2.531274234863746430e-07	9.965664914594408730e-01	3.433245151160699109e-03
1.043503152688186336e-07	2.040377595201370997e-09	3.231516375600275878e-10	9.918999930637781848e-01	8.099900222377456882e-03
4.229543336993935233e-07	5.616924446476481749e-08	6.659330120489704178e-07	9.961473757236003479e-01	3.851479219809592069e-03
1.659230662020568694e-06	1.097843096739929175e-06	3.055329177623289679e-06	9.291123597515864585e-01	7.088182784547705784e-02
3.022032490383887239e-07	8.281822025858823819e-08	4.599570061424705075e-07	9.976874025752273667e-01	2.311752446297070298e-03
1.845604902493064097e-05	1.625717112887338991e-06	3.263155211894701037e-05	9.581562205796848586e-01	4.179106610205853695e-02
6.614435245719313075e-07	2.408710898860571451e-09	9.504561244292355846e-09	7.954012126413255723e-01	2.045981140018776900e-01
1.189885157267292765e-07	1.237071978633677002e-08	6.811693650867014491e-08	3.797635797676537917e-02	9.620234425470625128e-01
6.953503434647873443e-06	4.183915072358485853e-07	7.128169918308370110e-06	9.990463489570027278e-01	9.391509781371691666e-04
1.267641698355328681e-09	1.386982845072142153e-10	2.798563251409339681e-09	9.998611654269876636e-01	1.388303681091590915e-04
2.215944166384672125e-06	1.528627623271624465e-08	8.031248723637424957e-08	9.871253841707844368e-01	1.287230428628573578e-02
9.707825870055272787e-05	1.325694789238915971e-05	9.410071751275723706e-01	5.887882430689295177e-02	3.665358941785125549e-06
2.631778330399576255e-06	6.295098355804836039e-07	5.150204461757755069e-06	9.988230146712484547e-01	1.168573836123724735e-03
7.330522235461635318e-06	1.719844090029277575e-06	1.556619421413072568e-05	9.988572628447072166e-01	1.118120594753078826e-03
7.354227334350785607e-09	1.902947693376962139e-09	5.551559381996790027e-08	9.974897301029275187e-01	2.510205124303666480e-03
7.682626308151846770e-08	1.181472143487228435e-08	8.823761275906466590e-08	9.974046995004092198e-01	2.595123620993443694e-03
7.179468168255008606e-05	7.961739623070806652e-07	7.532277065479301144e-09	2.058593976795724005e-05	9.999068156723102119e-01
1.559833594579148255e-09	4.126368993540502427e-10	4.902150717081747388e-08	9.999924705160245786e-01	7.478489997845729875e-06
1.220446595642351906e-04	1.016459925736006291e-04	1.398494493466529538e-04	8.644375397126160543e-01	1.351989201858993517e-01
5.951219853649243348e-09	1.538500872435609284e-09	2.113662639773183698e-08	9.999984438343703097e-01	1.527539282567133419e-06
